time,meas
0,-0.20920240589575795
1,-0.14293318750412076
2,-0.174387360423156
3,-0.22678898479092094
4,-0.2350268983812402
5,-0.20471038441791192
6,-0.16906825682956747
7,-0.1514922793378729
8,-0.1825609544351896
9,-0.1600931948084868
10,-0.12372970516481047
11,-0.10556411394850479
12,-0.1729562540574523
13,-0.1815690235796294
14,-0.24132838419635427
15,-0.13820802147275185
16,-0.1128822981818465
17,-0.057641143102308626
18,0.00925414648019529
19,0.011708640152571045
20,0.0373907909811757
21,0.07077989583775862
22,0.15745387212802509
23,0.1963946703810941
24,0.17881589863585307
25,0.19858168743103072
26,0.13461760574992904
27,0.1035409596725265
28,0.13461574318885772
29,0.19515920395420225
30,0.16807332701908648
31,0.18962844293463665
32,0.28992362141107436
33,0.3294588545504719
34,0.3561584230087776
35,0.4259199249809136
36,0.41716355304618097
37,0.3780852450676833
38,0.3965952331426245
39,0.31168029488379845
40,0.2525705080445338
41,0.22966611727072145
42,0.2322908258421934
43,0.3039189963273814
44,0.2961198807958533
45,0.23204541193154196
46,0.1945422225653327
47,0.2121728775967116
48,0.1494940576513642
49,0.15995619069612976
50,0.10290786872051748
51,0.07691401532083886
52,0.09774694282440194
53,0.015410079478521967
54,-0.0454203452357072
55,-0.08911668112372398
56,-0.03606243831472475
57,-0.016245249988931107
58,0.08657966901589494
59,0.1262194949804869
60,0.16383313671683356
61,0.29670752746179585
62,0.29853241588333435
63,0.284696480258973
64,0.3624410586906524
65,0.41354990492401134
66,0.5500716986100617
67,0.5785191485613962
68,0.5350523865632317
69,0.5153016688346104
70,0.5076278724259573
71,0.4500352456711726
72,0.433680027001447
73,0.40209038448841994
74,0.38420071635569125
75,0.4097021973533031
76,0.36586415361829117
77,0.3748505469294281
78,0.3758701699815336
79,0.374710735098784
80,0.34144071518123237
81,0.3582531862701451
82,0.4005940590337163
83,0.37242860974476094
84,0.3162296644802863
85,0.37110176239390746
86,0.3543306730777176
87,0.35564429218728894
88,0.37174749154347847
89,0.4136628395173911
90,0.42091518632082275
91,0.3932477203618903
92,0.45422288258204296
93,0.45554602310370035
94,0.32300077553222845
95,0.25015846184860946
96,0.2610123123715334
97,0.27550286051689704
98,0.3247424415216245
99,0.38092053877078125
100,0.3448553918227846
101,0.37998660002899437
102,0.3333295236380382
103,0.2875565372060618
104,0.31616964293685207
105,0.26991613404106124
106,0.2984664187002096
107,0.33703030009444346
108,0.3998787412941812
109,0.4143300979141622
110,0.44919706096892453
111,0.47050045530020707
112,0.4602602711481415
113,0.43531310207100093
114,0.451665729963465
115,0.48473517770500213
116,0.4839191810402273
117,0.5348159067774184
118,0.49228045694794026
119,0.45423450391682235
120,0.5109882559955424
121,0.5675966800133859
122,0.5916726807672043
123,0.6387891026852462
124,0.5850364159969118
125,0.4690353738220705
126,0.5484582833386045
127,0.6351147140290174
128,0.6270225858006522
129,0.6706129888741982
130,0.6573758957089254
131,0.6114243167395983
132,0.6410080318769918
133,0.6480282207736183
134,0.68364165491793
135,0.7600659014025172
136,0.8505496495759604
137,0.855798881798657
138,0.8451668638420828
139,0.8268785425440323
140,0.8579564578271406
141,0.8572514594883124
142,0.8044935580568591
143,0.7237758052555626
144,0.6235650964066365
145,0.5800136910348079
146,0.5236108559485988
147,0.47520210480246877
148,0.4988337813311801
149,0.4557223202555952
150,0.4219094700922676
151,0.4218224810739569
152,0.42309745648019076
153,0.5126166495268096
154,0.5281441709153875
155,0.4651626167890286
156,0.45791004189305107
157,0.452800695110988
158,0.3733234299085081
159,0.45824389325598197
160,0.4695580389333461
161,0.5522054147587867
162,0.5661798367231038
163,0.5144846887332691
164,0.5031331234359753
165,0.4950647439485046
166,0.5497763527963674
167,0.5631432863455905
168,0.4468991848208977
169,0.39119350269274983
170,0.45241506406550186
171,0.4345678340687879
172,0.4788894526418948
173,0.6034058631145384
174,0.6221961207463029
175,0.5939484800255643
176,0.7107010011301966
177,0.7101890399171659
178,0.686831322116022
179,0.6660232451582515
180,0.6806152518140431
181,0.6706654555821493
182,0.6527873388985093
183,0.5766640381103517
184,0.5540734889680432
185,0.591131335939067
186,0.5487300825550663
187,0.5601786909342904
188,0.5980694611033398
189,0.6328509565307945
190,0.6185148874709625
191,0.6293581124449603
192,0.6479050160723013
193,0.5924485913896895
194,0.5235003092130517
195,0.5632574742819735
196,0.6118924930240982
197,0.6447108636364727
198,0.6684115487187283
199,0.7014934743908198
200,0.6955791079118326
201,0.7489165726762038
202,0.7638707074293264
203,0.7857161335222571
204,0.7777234197649738
205,0.7269319465761647
206,0.6289814223134176
207,0.6797976225947475
208,0.7908214884043291
209,0.799276666196045
210,0.778032628746712
211,0.8366298824996735
212,0.9023697099756732
213,0.9798682796084772
214,1.1190659626702864
215,1.1292322953309542
216,1.1140002281051449
217,1.082762807096285
218,1.0122822260303228
219,0.9267404772800157
220,0.9094865940052783
221,0.888250710369143
222,0.9413884219544716
223,1.0125985439471656
224,0.9872700888964047
225,0.9104393796318497
226,0.8699826987922743
227,0.8328048934356418
228,0.7994248999247945
229,0.8258738626407687
230,0.8335920749998994
231,0.8504576643503016
232,0.9104006376436976
233,0.9790857126722224
234,0.9978204175441864
235,1.05565995499274
236,1.102868784038724
237,1.1754424249506072
238,1.1752382629876585
239,1.1195153040917494
240,1.0966112014787843
241,1.138377990599254
242,1.1030210080032647
243,1.04441945815137
244,1.127835357995919
245,1.107538588524007
246,1.150145724660826
247,1.0690876394285875
248,1.0882856663379414
249,1.0973559956316368
250,1.0324098775910515
251,0.9883831808201419
252,0.95609248934539
253,0.9482812682308416
254,0.852209647905994
255,0.8756547668828367
256,0.911702416036195
257,0.865614556044115
258,0.8434526381110575
259,0.89467412328865
260,0.8724216250169706
261,0.8489481858568253
262,0.9080668384852536
263,0.8914781521139837
264,0.8831268854779294
265,0.8880790869695787
266,0.9159318429631469
267,0.8337758872397952
268,0.8514427289981178
269,0.9153578364451814
270,0.8620473243197133
271,0.9345273986380721
272,0.9911898672694113
273,0.966112768574977
274,1.0259054636191278
275,1.03472057317151
276,1.0239784378723016
277,0.9674919349266914
278,0.9266585881169844
279,0.836997293455531
280,0.8136351850685863
281,0.7948747236637762
282,0.836940815081314
283,0.7298978284495077
284,0.8170357299273445
285,0.8369554218029698
286,0.8327239648124876
287,0.8827937979150258
288,0.9121665685408051
289,0.9502853544420892
290,0.9239860010865117
291,0.8965693589742385
292,0.8809316380048561
293,0.9020321179687406
294,0.9292259716720827
295,0.8943682208185323
296,0.8838158533938262
297,0.8753494077950941
298,0.8499433742180423
299,0.8568120247072523
300,0.8647057355295431
301,0.9206401599956847
302,1.006120092268621
303,0.9550197709662651
304,0.9532022277773846
305,0.9505726726674534
306,1.0234354806929047
307,0.9761579225188081
308,0.9202810335083464
309,0.8672611492965093
310,0.9187518220786194
311,0.9157208002290532
312,0.9675082313164137
313,1.0208918805010945
314,0.9915731128798019
315,1.0335174392608
316,1.1069162015363108
317,1.1339607418946276
318,1.1256859295772128
319,1.1446654828128515
320,1.153739400303104
321,1.1740530623021446
322,1.144562356290067
323,1.1134711933448995
324,1.0703391471761334
325,0.9920090837967943
326,0.9847812432175351
327,1.0517532595776078
328,1.074068244332872
329,1.067991638905546
330,1.150226530914616
331,1.1893008429095342
332,1.1721139574449064
333,1.203871695009044
334,1.2023512949702402
335,1.205203238680207
336,1.22940630201341
337,1.250531421890093
338,1.2704741480223636
339,1.263285764887891
340,1.2708052408282817
341,1.2807713655436705
342,1.2553577002159257
343,1.1971599624176488
344,1.156645023861884
345,1.1616226618725463
346,1.192236551843545
347,1.2056930533002888
348,1.2951072882090109
349,1.3416912166793475
350,1.3601560796075336
351,1.4058114754759228
352,1.4735752644717701
353,1.4942541053452194
354,1.4853688908041829
355,1.4243885361079536
356,1.4037452657524259
357,1.4352603196182294
358,1.502757754212983
359,1.4586696539322017
360,1.4269155516892562
361,1.4856602255668314
362,1.5017336981591916
363,1.5967142075194134
364,1.676299286024706
365,1.7125862401409502
366,1.780855191685666
367,1.7877283033147868
368,1.8072486788386504
369,1.8899595158508695
370,1.949117701812415
371,1.9690961458042369
372,2.0139678074949434
373,2.044248033816211
374,2.1119451861193297
375,2.0888762318875926
376,2.1133540683948504
377,2.0692242316424014
378,2.010030230164604
379,2.0339793198428864
380,2.064995003873225
381,2.100291769955096
382,2.0686455758247857
383,2.074163112745458
384,2.0243578387034096
385,2.09793174015885
386,2.1558239671780037
387,2.121859532388011
388,2.1041114539842436
389,2.0779601117924846
390,2.1497927511126753
391,2.310339019406343
392,2.3414074930639757
393,2.301246159655293
394,2.2088851775282983
395,2.115744000933713
396,2.0257552161224783
397,2.0311083907572343
398,1.993158584546531
399,1.9837207519163607
400,2.0048246686209126
401,1.9970072918424335
402,1.9652069237792427
403,1.9732908106688394
404,1.9305676309159785
405,1.9026133035152104
406,1.958362837863901
407,2.054556239477634
408,2.123307932721948
409,2.1142094542731034
410,2.1421798175442803
411,2.0951639400331694
412,2.136755290299472
413,2.1617152678092113
414,2.1574559702872915
415,2.144668822025976
416,2.070536584958322
417,2.0856358973552047
418,2.1287609634762683
419,2.151500974086704
420,2.1018860535254826
421,2.0186208686162113
422,2.0874218151749795
423,2.0848864850941307
424,2.145197133720756
425,2.186741799744062
426,2.1408809644578524
427,2.0701674632509195
428,2.0710496743143643
429,2.0676170996185723
430,1.9821433089674023
431,1.9112444388951166
432,1.9023519912941924
433,1.842562417715666
434,1.8086196842435178
435,1.7933447711869126
436,1.8066836814815488
437,1.766784205037944
438,1.8043038482648117
439,1.7914127013771586
440,1.8319713972890397
441,1.859923847482523
442,1.8254816532252265
443,1.7927022969065427
444,1.883061875213048
445,1.8586142597181465
446,1.8045645033488553
447,1.7949040058548664
448,1.7966807487133791
449,1.7453567771274545
450,1.6941135379237147
451,1.7075692422141602
452,1.731274353922932
453,1.7555082021145743
454,1.7068532475337768
455,1.6848685039042017
456,1.6518068925367875
457,1.606192679818959
458,1.5878793652945131
459,1.5501172747372463
460,1.5576866270214553
461,1.5658689658995377
462,1.504207004061039
463,1.4937338082269485
464,1.5198714493870336
465,1.5146276605937243
466,1.434466999727972
467,1.4938151849121322
468,1.4985697666389817
469,1.5010322853244304
470,1.55672281148996
471,1.448061420683027
472,1.458285793502577
473,1.5581575307734397
474,1.501082333230646
475,1.5267031233508548
476,1.4939829383804677
477,1.4684619549491438
478,1.4764132335951847
479,1.530753142821844
480,1.5496241111278515
481,1.600421194360002
482,1.5657213187266326
483,1.5564834173956394
484,1.5577235263899947
485,1.4918407247416536
486,1.4722087076255195
487,1.500977978256295
488,1.5322668114385796
489,1.6402225403378974
490,1.5366808566603811
491,1.4907873933746472
492,1.543561263840262
493,1.4709249922822658
494,1.5364736432814834
495,1.6130268394658605
496,1.6040126588016785
497,1.572296198279054
498,1.5497556415311058
499,1.464719336311401
500,1.3823892871833277
501,1.4136947162681217
502,1.414474438343297
503,1.4991015603378435
504,1.4424230989397953
505,1.3750914504172518
506,1.4128109521791485
507,1.4661902281231574
508,1.5112321510955218
509,1.4420780359292285
510,1.403825982434391
511,1.3682854688148232
512,1.3429805348169899
513,1.279066986357383
514,1.3199032625197216
515,1.3186260607811855
516,1.2881686816418312
517,1.3403037644695253
518,1.3528817571062146
519,1.3467070611437004
520,1.327142412220031
521,1.252216967892217
522,1.2421185576436955
523,1.221771960874303
524,1.2380408432875587
525,1.2495901350743686
526,1.287744570083982
527,1.3388832243524513
528,1.2886800550679811
529,1.2500861625156363
530,1.2696217360590085
531,1.2254748214965807
532,1.2074393582900063
533,1.235552688668172
534,1.1415414084034696
535,1.0584353007599283
536,1.0222335951888721
537,1.0611949623436923
538,1.0063343236172264
539,1.0354146060425986
540,1.0755380714793419
541,1.1131753496066805
542,1.0879641594775615
543,1.0709525142654424
544,1.0653598651478613
545,1.0868082386159374
546,1.119226294381054
547,1.1956038587778501
548,1.264807939309341
549,1.2896382917997924
550,1.2953247720826615
551,1.2614355589169617
552,1.2795779623433814
553,1.2595459190103067
554,1.357794699974047
555,1.4550271497576037
556,1.4611104797346042
557,1.3519451743378381
558,1.361841793076307
559,1.2823721429762334
560,1.2135875172546495
561,1.2517891824105616
562,1.2753613649944062
563,1.274903166735173
564,1.258336094369263
565,1.2362362641571703
566,1.3498505151491769
567,1.339613003158582
568,1.4090923239349138
569,1.4749339151540948
570,1.4003738058978095
571,1.3386445520386006
572,1.4082800040869743
573,1.4188665433972203
574,1.3527888277983904
575,1.3630339984153876
576,1.4044540414531814
577,1.4905250147239753
578,1.4597098496154612
579,1.5041729324690458
580,1.4321112501386468
581,1.4220872790483257
582,1.4168011606859416
583,1.3965122638695935
584,1.3102483013156332
585,1.3021561128624297
586,1.2807920195764393
587,1.2671849292264414
588,1.2235829689784754
589,1.2856220474144235
590,1.389571812869962
591,1.3733613937243756
592,1.4468716969942355
593,1.4666173598290089
594,1.424074198936293
595,1.4466144638287959
596,1.3388523409699564
597,1.3353589938286095
598,1.3504687743185182
599,1.2869544288751908
600,1.2488064354875963
601,1.3064280264372783
602,1.1936926090727888
603,1.1142964131300126
604,1.0686619933494814
605,1.0075726272267125
606,0.9707727919406491
607,0.9772320641415636
608,1.0497684454664764
609,1.0541507218783497
610,0.9961188189650532
611,0.9805914820330348
612,0.9418305823953305
613,0.9153336522248002
614,0.9527072664092826
615,1.0470442142126528
616,0.9952036715806458
617,0.8871566118059035
618,0.8463312417764549
619,0.7984609938898326
620,0.868142530782898
621,0.9014626352031009
622,0.9143947931798849
623,0.8994378983371506
624,0.9009400036640465
625,0.8758942667036522
626,0.9192773583233265
627,0.9060626098450633
628,0.8496932557830398
629,0.7849540932157472
630,0.7950638955436491
631,0.8007852341168562
632,0.8458698433135772
633,0.8925975645212957
634,0.9114687362968535
635,0.9686740729834131
636,0.9676860145786779
637,0.9725974643668256
638,0.9498321706629227
639,0.8748111465702412
640,0.79881506550384
641,0.7769806844242009
642,0.8546516982193134
643,0.9031407662421438
644,0.8869745849803206
645,0.9396463915411972
646,0.9293976267260619
647,0.828596683802153
648,0.795898093481442
649,0.8480889129095622
650,0.7686068708742669
651,0.7849994454454117
652,0.7307532597195898
653,0.7571165100011591
654,0.7703476594979972
655,0.7706953073374584
656,0.7936494875884019
657,0.8770644108875384
658,0.8623467418887956
659,0.7988260241474247
660,0.6807048194001514
661,0.7295190882983353
662,0.632223166125194
663,0.6264353299586133
664,0.5576370625962731
665,0.5913463196709571
666,0.5671088072121134
667,0.5893058126988937
668,0.57496786126593
669,0.5801644572215251
670,0.5543124657821829
671,0.5488818724975806
672,0.5839901400054796
673,0.6149464152109259
674,0.6085851737032019
675,0.68282595194357
676,0.634935651917933
677,0.5843157782719285
678,0.5508000578100152
679,0.512515805333783
680,0.5535628933578585
681,0.5922559897123159
682,0.6665586915927049
683,0.6525168225736113
684,0.6032049939438962
685,0.5870489156756656
686,0.5509982563247027
687,0.5628574784446198
688,0.5858395273225525
689,0.6593992679623131
690,0.6129730508790098
691,0.6047399125798784
692,0.6121025889090723
693,0.6081384299083962
694,0.630961196234028
695,0.6426211833595235
696,0.5802969074587961
697,0.5012621710711583
698,0.6177378312904122
699,0.6379023128877205
700,0.612723393762013
701,0.5878361267821545
702,0.5728923572247837
703,0.5506588750147159
704,0.5197419572335328
705,0.520038368752345
706,0.5302307076851389
707,0.5303833464218761
708,0.5510363980689456
709,0.5441061468585032
710,0.5224729024257515
711,0.5193332493820135
712,0.49861909505568813
713,0.5883824835988798
714,0.6240641692492565
715,0.6178677123614211
716,0.6583761720203886
717,0.6994635975616451
718,0.6259312811762473
719,0.5458863296850252
720,0.4907766633264153
721,0.4837029618416532
722,0.47430948317928107
723,0.4454057195652802
724,0.38976821364134523
725,0.43179368774533544
726,0.4226559946732308
727,0.48399604923667433
728,0.4009729040855334
729,0.3774919921180082
730,0.3967993895251835
731,0.4780343700186454
732,0.4711365521084994
733,0.43265332940027756
734,0.38756926993333163
735,0.43782288251047924
736,0.41040138204180737
737,0.3615186349100335
738,0.3213652236411816
739,0.24305884384068943
740,0.3407765808435726
741,0.2965205332391167
742,0.37916220033131803
743,0.4586780218815994
744,0.4158812824524756
745,0.3732884015762178
746,0.439276577045262
747,0.4783473640521021
748,0.469924076382906
749,0.46728979855121594
750,0.4804820504017912
751,0.47618396363934523
752,0.5706161888501836
753,0.5154332591145304
754,0.4636606782941538
755,0.38864231743145494
756,0.3304551186189713
757,0.24786237324998467
758,0.2447880676133489
759,0.16166932428080238
760,0.11253354924580741
761,0.14291185947752177
762,0.05531380656046676
763,0.037864256500880045
764,0.01126303463891135
765,-0.006754712360468376
766,-0.00566528673062906
767,-0.05492342245620937
768,-0.10847022792073681
769,-0.1729439843089412
770,-0.21702269466922633
771,-0.166471340234174
772,-0.24488733001709784
773,-0.27702566493502706
774,-0.3269554772449978
775,-0.33761283719572505
776,-0.36773230266033247
777,-0.32648855423690665
778,-0.2673022543651996
779,-0.14128202963182845
780,-0.1618403831611746
781,-0.22441715172351576
782,-0.20033633007156287
783,-0.1474862749302502
784,-0.11426307987754886
785,-0.11462755022295948
786,-0.006704819412115039
787,0.03389337095656726
788,0.059249517240373056
789,0.04210028883298953
790,0.03924347126832939
791,0.055455545287296605
792,0.008067222932259947
793,-0.06392770016803605
794,-0.06520513541960188
795,-0.018633711142309405
796,-0.0069034882442025915
797,0.028286112801371617
798,0.04470676950804665
799,0.038469916358978534
800,0.06014054234057424
801,0.08508085961176368
802,0.028906527360390507
803,0.02211379291087119
804,0.04514548928914504
805,-0.016930410710772094
806,-0.05271165313477529
807,-0.02218475068513848
808,0.007691658407553894
809,-0.013019143321399597
810,-0.03681693137879147
811,-0.07693600698802595
812,-0.091015691149817
813,-0.016455064054671856
814,0.07275253552066506
815,0.03923233340444282
816,-0.014679090978994705
817,-0.10057995009244013
818,-0.13703841241783227
819,-0.17206277974472867
820,-0.12564300397095576
821,-0.06842296327964907
822,-0.1287922215134319
823,-0.16265858078670484
824,-0.10097347670139598
825,-0.13048512273982932
826,-0.14442054420642347
827,-0.23853188418207813
828,-0.24669421192973828
829,-0.24109181029671345
830,-0.25931402313725016
831,-0.2407867919365493
832,-0.1261309773348362
833,-0.18618843077113026
834,-0.2833822940886381
835,-0.25368100948200145
836,-0.26651893226614526
837,-0.3311728943650544
838,-0.3349536299451395
839,-0.33326363950045323
840,-0.3543393664737683
841,-0.37294922658520596
842,-0.3644067140006328
843,-0.37979418218576483
844,-0.34559548851633065
845,-0.3521297615092095
846,-0.33441150051626883
847,-0.275304051247997
848,-0.27561533863908694
849,-0.2737312623261582
850,-0.33981379526634864
851,-0.3030835977328823
852,-0.30204380463717695
853,-0.275050304878646
854,-0.32251377160338884
855,-0.33975740442571695
856,-0.3590881078535874
857,-0.3586329589837056
858,-0.452261221620709
859,-0.5661233342720885
860,-0.6577631674230635
861,-0.6986826192724241
862,-0.6644439266927187
863,-0.7132948058200258
864,-0.674710285782105
865,-0.635129759020882
866,-0.5976217955704999
867,-0.5857366053504239
868,-0.5955161173754053
869,-0.5458125211615633
870,-0.5076597322282073
871,-0.5274441203441792
872,-0.511354412523164
873,-0.44916504578958505
874,-0.39779286918804996
875,-0.3579820614065356
876,-0.38808880671118096
877,-0.3560854171782508
878,-0.30881237366311726
879,-0.38547149405833947
880,-0.5106176308081933
881,-0.5389149951184373
882,-0.5741286011427122
883,-0.5351997519754992
884,-0.5200111811572177
885,-0.4647836460969183
886,-0.4251176894038176
887,-0.46605436273544554
888,-0.4309267095580461
889,-0.4676725172102056
890,-0.44431392518396307
891,-0.4411624465168851
892,-0.3780128010405293
893,-0.3814161651539471
894,-0.4106006512756347
895,-0.337845216332462
896,-0.385726337957714
897,-0.35311992183075624
898,-0.33590876409806864
899,-0.32347118849741
900,-0.34028828190632593
901,-0.39973614930018314
902,-0.42626130457659456
903,-0.4022677841070296
904,-0.4513597282067099
905,-0.4491266910840658
906,-0.4182688199796149
907,-0.3102313036006348
908,-0.2399295469057356
909,-0.2533166904026011
910,-0.24998604393030882
911,-0.19026327701506615
912,-0.19403059890562827
913,-0.25546853070092596
914,-0.2621704096900931
915,-0.23302094230709025
916,-0.21093087434641453
917,-0.11284975059554907
918,-0.10515140345195396
919,-0.10332575473425026
920,-0.1135920848103311
921,-0.08165438592008042
922,-0.07828961164753331
923,-0.04603960390267923
924,0.009432000643867103
925,0.11695727280955819
926,0.16866102610305145
927,0.13519485668354148
928,0.13093496110403965
929,0.1484821607026037
930,0.18911367539020194
931,0.21623489210595317
932,0.2760631682602548
933,0.3112888383949822
934,0.4211116852286471
935,0.34745940248206014
936,0.3127673481702958
937,0.3152557586316267
938,0.3384864997608051
939,0.2848221382221229
940,0.30550209742039397
941,0.37469320633367703
942,0.36919288917987514
943,0.305011826312448
944,0.26960358180278104
945,0.2570106156596097
946,0.29275408113274937
947,0.32741868335633756
948,0.3408023018634686
949,0.3502651364377792
950,0.4343299206712478
951,0.42566755729139166
952,0.45337515717693483
953,0.5149527629588264
954,0.4096450749213082
955,0.37879465481577873
956,0.3878917513486237
957,0.4161629400152021
958,0.47641496704442826
959,0.5485216685090646
960,0.4965930370998187
961,0.4246806646085911
962,0.3272688290200184
963,0.30007969704395715
964,0.32252668654062844
965,0.3029236373042397
966,0.25722093458121176
967,0.23574531597961637
968,0.22586261530969703
969,0.1866891890725053
970,0.23440077428386194
971,0.20620055816563357
972,0.18232466017155008
973,0.1475318415813798
974,0.12258316022608273
975,0.08096405512084097
976,0.04653943447099378
977,-0.011443457432580198
978,-0.01276393825685465
979,0.03195042750781077
980,0.05351293732264437
981,0.11397243541232677
982,0.11798157192026999
983,0.10205147854960664
984,0.11811195363350596
985,0.12734807853758304
986,0.20731448755498694
987,0.2529579813134568
988,0.17526877702081425
989,0.15109196321972343
990,0.11797850409587907
991,0.06640609466402507
992,0.05237313237145417
993,0.04536125333702852
994,0.1484485596742422
995,0.14678998117544523
996,0.08990957856775818
997,0.01766242717879631
998,-0.012965203623319113
999,0.04728599644985942
1000,0.05523728184636892
1001,-0.018048508656189545
1002,-0.02025272602677526
1003,-0.025903176224861848
1004,-0.06365746066459586
1005,-0.06166751237583674
1006,-0.04858373562654081
1007,-0.03025392706525514
1008,-0.07932057184276727
1009,-0.0813021686415895
1010,-0.09616184799014137
1011,-0.15271149232725317
1012,-0.15848736533951055
1013,-0.15139771125558316
1014,-0.038639040174855595
1015,-0.01654384725066684
1016,-0.10755043968474748
1017,-0.11169064897441916
1018,-0.04169513946790152
1019,0.0028358018987898245
1020,0.0036345573341566833
1021,-0.02742544745722797
1022,-0.04463544687502895
1023,-0.0761282614293401
1024,-0.11603938104590364
1025,-0.15549698425354988
1026,-0.11257917387461197
1027,-0.05519102536873848
1028,-0.12536366593736725
1029,-0.16784368797677016
1030,-0.13924649783067655
1031,-0.14269233514590546
1032,-0.1291073140289793
1033,-0.08165799139453417
1034,-0.05474355969526169
1035,-0.05626669972444973
1036,-0.022400294242376047
1037,0.05301526172434596
1038,0.10831199423562571
1039,0.12972924104371905
1040,0.1506785224302321
1041,0.20159379352559806
1042,0.2227014978804129
1043,0.2916663655100274
1044,0.19894347247764096
1045,0.14551211588384402
1046,0.19556628134067913
1047,0.1474336651486917
1048,0.1661698407154376
1049,0.26182508933229476
1050,0.2567612460514345
1051,0.2369895539982481
1052,0.28160699882311735
1053,0.31023515888537073
1054,0.308814803515967
1055,0.3253326767075754
1056,0.22321939264491839
1057,0.18504724249651153
1058,0.20083768139066052
1059,0.18367764232280617
1060,0.250407912033325
1061,0.3339505441633861
1062,0.3208139748633108
1063,0.30107845550527307
1064,0.34493586703305706
1065,0.40877116395218505
